PL (NUM_DEP,NUM_COM,SECTION,NUM);SURFACE;PERIMETRE;Nseg;N50;P2;MSI;PSI;ELONG
11430AC0021;0.06334;103;4;2;56.89;1.149;0.834794293715697;1.348
11430AC0020;0.07500;114;5;2;62.57;1.175;0.754583249013754;1.859
11430AC0004;0.10329;130;4;2;55.77;1.138;0.846899168713803;1.169
11430AC0007;0.00600;34;5;2;61.65;1.254;0.707828589981587;2.323
11430AC0083;0.00223;19;4;2;58.39;1.145;0.83392564114752;1.439
11430AC0024;0.19819;201;4;2;72.31;1.273;0.711680065911238;2.694
11430AC0026;0.01191;87;4;2;93.23;2.247;0.438083342236524;13.662
11430AC0033;0.30843;280;10;4;33.71;1.422;0.661552920204543;2.847
11430AC0030;0.00751;66;4;2;92.53;2.146;0.452237365861121;12.221
11430AC0031;0.04504;211;7;2;66.32;2.800;0.380928532073743;11.070
11430AC0028;0.01133;90;4;2;93.98;2.375;0.427453787821508;14.663
11430AC0025;0.22493;195;5;2;50.19;1.157;0.80438173654409;1.516
11430AC0034;0.04401;88;4;2;59.85;1.183;0.8099355293237;1.471
11430AC0035;0.21437;199;5;2;56.25;1.211;0.75658211321155;1.111
11430AC0029;0.14327;156;4;2;60.59;1.161;0.81990798863381;1.649
11430AC0027;0.20839;186;5;2;57.95;1.147;0.781520039359797;1.372
11430AC0023;0.22833;200;4;2;60.27;1.180;0.801663238460709;1.810
11430AC0019;0.07497;122;5;2;68.44;1.257;0.688851404063249;2.697
11430AC0016;0.01039;93;7;2;61.38;2.584;0.446964827926696;14.238
11430AC0011;0.10039;127;4;2;51.79;1.131;0.871082705268139;1.122
11430AC0015;0.09981;129;4;2;58.25;1.153;0.840435301964816;1.165
11430AC0014;0.01948;77;5;2;78.61;1.553;0.557605210161199;5.578
11430AC0032;0.16819;166;5;3;47.77;1.140;0.822966604627841;1.313
11430AC0086;0.16449;166;4;2;60.59;1.157;0.81961168188046;1.400
11430AC0084;0.11805;138;5;2;52.57;1.130;0.794320669858687;1.114
11430AC0085;0.01626;108;6;2;70.12;2.388;0.439658714441556;13.455
11430AC0005;0.14829;155;5;2;52.44;1.132;0.792693763520381;1.114
11430AC0017;0.14227;158;7;3;48.13;1.183;0.736982761629264;1.791
11430AC0013;0.09919;130;4;2;62.40;1.167;0.80677133813854;1.570
11430AC0006;0.17335;168;6;2;56.14;1.140;0.749345645784586;1.286
11430AC0012;0.10359;129;5;2;51.91;1.134;0.792824515396054;1.219
11430AC0008;0.14740;157;6;2;59.79;1.157;0.732690950346594;1.671
11430AC0040;0.17621;198;5;2;62.36;1.330;0.685506145497145;3.326
11430AC0042;0.09949;148;4;2;71.89;1.323;0.696572897244547;1.943
11430AC0037;0.15086;196;8;3;46.53;1.421;0.644009279736032;1.090
11430AC0036;0.24490;238;7;3;43.19;1.359;0.687442414595332;1.221
11430AC0010;0.09923;127;6;3;48.64;1.139;0.76998227646297;1.026
11430AC0078;0.06919;109;4;2;63.07;1.172;0.797198427752812;1.726
11430AC0079;0.38805;256;5;2;60.49;1.160;0.7648129621823;1.607
11430AC0077;0.07918;126;4;2;71.61;1.260;0.720632124225821;2.612
11430AC0081;0.18351;193;7;2;59.37;1.274;0.673726860988825;2.181
11430AC0080;0.23642;205;4;2;64.82;1.187;0.78580564701905;1.782
11430AC0058;0.03760;104;3;2;80.45;1.511;0.66676672092902;2.805
11430AC0053;0.55947;304;7;3;44.57;1.145;0.81158957479711;1.012
11430AC0046;0.09815;127;5;2;58.06;1.147;0.802894960724969;1.047
11430AC0045;0.10049;189;6;2;51.24;1.681;0.615842762695752;2.121
11430AC0043;0.10002;190;6;3;45.06;1.697;0.624171101083418;2.264
11430AC0044;0.10006;125;5;2;51.77;1.111;0.89117641208482;1.232
11430AC0051;0.47931;406;19;5;28.55;1.655;0.580532165064011;1.533
11430AC0068;0.01789;66;3;2;77.03;1.392;0.743148146517333;1.565
11430AC0082;1.14485;449;13;3;44.01;1.183;0.683078336344154;1.082
11430AC0076;0.33026;231;5;2;50.39;1.135;0.810567603147098;1.074
11430AC0070;0.23178;305;15;2;54.88;1.788;0.481538748822927;4.220
11430AC0075;0.34855;346;8;3;47.03;1.652;0.554478619348943;6.599
11430AC0072;0.14387;160;4;2;65.24;1.190;0.779603537067668;1.990
11430AC0041;0.24224;354;10;3;45.21;2.031;0.48829359117127;10.633
11430AC0039;0.22310;358;8;2;63.87;2.138;0.426504565214901;5.674
11430AC0074;0.14131;169;8;2;58.11;1.265;0.639888802805687;2.043
11430AC0073;0.07405;109;4;2;50.89;1.129;0.873132662800687;1.031
11430AC0052;0.55963;320;10;2;51.58;1.206;0.695454121992248;1.501
11430AC0049;0.30264;226;15;3;41.71;1.159;0.730940972141614;1.095
11430AC0059;0.37669;250;8;3;42.50;1.148;0.780728316998844;1.637
11430AC0060;0.39837;291;6;2;58.40;1.300;0.669681739850493;2.005
11430AC0056;0.64603;374;9;2;55.58;1.312;0.642422804664863;2.025
11430AC0057;0.74061;378;10;3;48.28;1.241;0.710996604521811;1.186
11430AC0069;0.88472;393;24;8;15.11;1.179;0.750258957286871;1.304
11430AC0066;0.25630;197;7;2;50.13;1.100;0.823778741017884;1.040
11430AC0038;1.67938;528;15;3;44.97;1.149;0.689401917243246;1.058
11430AC0054;1.72854;543;11;3;47.51;1.165;0.714249288588853;1.773
11430AC0055;2.10824;628;8;2;52.32;1.220;0.728437570797077;1.531
11430AC0063;3.02858;753;8;2;54.80;1.220;0.675102842649634;1.845
11430AC0048;0.09589;124;6;2;53.41;1.127;0.808465087252708;1.013
11430AC0067;0.90142;413;12;2;52.84;1.226;0.652724812494359;2.350
11430AC0062;2.98893;675;13;3;36.54;1.101;0.747374791792485;1.106
11430AC0061;0.52647;293;10;3;46.60;1.140;0.746797092481361;1.306
11430AC0064;6.65123;1080;18;4;37.28;1.182;0.660174263649881;1.163
11430AC0065;2.13233;793;14;3;43.93;1.532;0.534821581340761;3.338
11430AD0003;0.30043;226;6;2;60.53;1.162;0.721782704966216;1.654
11430AD0004;0.20943;199;6;2;67.47;1.226;0.672581820880126;1.983
11430AD0048;0.12044;139;4;2;52.43;1.132;0.866557797058987;1.131
11430AD0049;0.14266;159;4;2;65.40;1.190;0.783402526247531;1.608
11430AD0001;0.09940;211;5;2;53.03;1.884;0.582607295058515;6.028
11430AD0002;0.50062;279;5;3;49.69;1.113;0.811678725544671;1.056
11430AD0010;0.30313;306;8;3;37.56;1.567;0.645934178625553;1.685
11430AD0037;0.17294;170;5;2;52.22;1.154;0.788349577049663;1.554
11430AD0011;0.21605;197;4;2;66.77;1.198;0.769305092207891;2.008
11430AD0012;0.18379;188;4;2;70.36;1.236;0.735918288503235;2.333
11430AD0009;0.13923;156;4;2;63.34;1.180;0.795999289598889;1.916
11430AD0006;0.01975;127;5;2;70.01;2.540;0.469755466347615;3.145
11430AD0007;0.35215;307;10;3;45.51;1.457;0.609407060704435;2.973
11430AD0008;0.09289;158;6;2;53.33;1.460;0.649597154363412;1.493
11430AD0043;0.27144;226;7;2;51.54;1.225;0.705665901986914;1.362
11430AD0044;0.50060;291;6;2;55.73;1.159;0.736625724193374;1.428
11430AD0047;0.15808;160;4;2;52.65;1.133;0.861673885821873;1.202
11430AD0046;0.26459;206;4;2;52.53;1.131;0.864493764424951;1.042
11430AD0045;0.24572;194;9;3;49.37;1.106;0.719763678911855;1.130
11430AD0041;0.15009;152;5;2;54.10;1.110;0.819721043638001;1.029
11430AD0042;0.13223;175;5;2;77.44;1.359;0.60982087523142;3.605
11430AD0016;0.70661;356;14;5;29.89;1.196;0.771874681105877;2.197
11430AD0023;0.24751;220;6;2;61.39;1.245;0.722545771114551;2.106
11430AD0034;0.38507;340;8;2;52.19;1.544;0.575511745145811;2.558
11430AD0036;0.66322;325;7;3;47.76;1.127;0.78262444430174;1.214
11430AD0035;0.90401;387;7;2;50.17;1.148;0.748623893701953;1.376
11430AD0032;0.30288;221;8;2;54.16;1.131;0.731235733663451;1.298
11430AD0024;0.09700;146;5;2;62.09;1.324;0.690948154206012;1.303
11430AD0025;0.05522;122;3;2;78.34;1.461;0.690529356031161;2.546
11430AD0017;0.60489;349;7;2;53.78;1.267;0.671933403416736;2.508
11430AD0018;0.22679;210;13;3;40.69;1.247;0.674499967024127;1.690
11430AD0015;0.96540;473;10;3;39.11;1.357;0.652320688120506;2.055
11430AD0038;0.24314;204;5;2;61.93;1.167;0.756590632463562;1.692
11430AD0033;0.40646;259;7;3;48.74;1.148;0.753948910089916;1.188
11430AD0031;0.43384;270;5;2;56.85;1.156;0.775987848309708;1.466
11430AD0053;0.37890;349;9;3;39.80;1.599;0.582680384671223;2.539
11430AD0052;0.07525;110;4;2;51.89;1.130;0.870815754591956;1.092
11430AD0051;0.34259;328;10;4;39.06;1.582;0.608587082879254;1.212
11430AD0050;0.10987;134;4;2;56.87;1.140;0.844152772319174;1.299
11430AD0022;1.01340;439;11;4;34.65;1.231;0.738333127255397;1.924
11430AD0021;0.36894;275;8;2;53.44;1.276;0.690371977157199;2.406
11430AD0026;0.39539;244;10;2;52.03;1.093;0.745489233168751;1.428
11430AD0027;0.55971;311;10;2;52.61;1.174;0.696748490603941;1.209
11430AD0029;0.18250;212;5;2;79.44;1.400;0.598636909575819;3.815
11430AD0028;0.50293;299;8;2;50.80;1.188;0.706860595612665;2.048
11430AD0020;1.74474;657;10;2;53.42;1.403;0.61314167499413;2.620
11430AD0014;1.23545;469;6;3;41.36;1.190;0.802071720552821;1.801
11430AD0030;1.07719;534;17;4;31.67;1.450;0.604056458952161;1.901
11430AD0039;1.45779;575;9;3;48.64;1.344;0.652162888580197;1.773
11430AD0054;6.03189;1400;29;9;17.69;1.608;0.534071579029749;1.660
11430AD0019;5.19965;960;15;3;42.65;1.188;0.725096384367975;1.612
11430AD0013;3.62988;1003;16;4;36.05;1.485;0.591289529357483;1.158
11430AH0029;1.88428;726;12;4;36.67;1.492;0.629305297033388;1.215
11430AH0031;0.07629;189;3;2;90.43;1.930;0.541645127545687;4.905
11430AH0003;0.75486;367;5;2;65.57;1.193;0.723428144766682;2.126
11430AH0002;0.39908;296;4;2;75.67;1.323;0.677016390876373;3.280
11430AH0001;1.34773;478;7;3;42.15;1.162;0.771313882133015;1.388
11430AI0073;0.03205;85;3;2;70.33;1.343;0.764655536479267;1.861
11430AI0075;0.37403;381;14;4;31.56;1.759;0.621789993314387;1.193
11430AI0077;0.15296;397;8;3;43.71;2.865;0.461996517080236;19.379
11430AI0078;0.10930;192;3;2;85.97;1.641;0.611493539053135;3.254
11430AI0072;10.61485;1447;21;4;33.93;1.253;0.62042813242998;1.180
11430AN0078;0.10148;150;6;2;56.92;1.327;0.68075727374905;2.274
11430AN0073;0.04548;87;4;2;58.05;1.144;0.838124394730181;1.378
11430AN0077;0.05773;102;4;2;66.96;1.200;0.770962825327334;2.042
11430AN0074;0.07239;121;4;2;72.57;1.265;0.716776417670661;2.647
11430AN0071;0.20985;207;8;3;45.41;1.274;0.70188663927123;1.240
11430AN0075;0.00105;87;3;2;99.44;7.582;0.388981938738784;89.345
11430AN0076;0.05081;169;6;2;71.57;2.121;0.429685136926864;11.643
11430AN0067;0.05832;97;5;2;53.56;1.134;0.823082720270736;1.616
11430AN0066;0.25792;237;8;3;43.58;1.316;0.692399316988881;1.567
11430AN0068;0.00722;38;4;2;64.51;1.267;0.740663862490311;2.388
11430AN0028;0.12603;149;6;2;64.72;1.184;0.68953754004244;1.881
11430AN0023;0.29261;229;9;2;57.30;1.195;0.655443335772621;1.838
11430AN0070;0.04683;88;5;2;59.17;1.150;0.781507250366762;1.330
11430AN0069;0.07935;113;5;2;50.08;1.132;0.797953109004062;1.178
11430AN0034;0.01491;92;4;2;92.32;2.123;0.454912511059711;12.081
11430AN0044;0.24614;281;10;4;30.38;1.600;0.639682230423272;2.305
11430AN0040;0.00718;83;5;2;86.49;2.759;0.389212226905724;21.977
11430AN0037;0.00340;24;5;2;61.31;1.164;0.764077305830479;1.436
11430AN0038;0.00090;14;4;2;73.61;1.287;0.70850889929283;2.925
11430AN0036;0.18341;172;7;3;48.55;1.130;0.762001791049526;1.177
11430AN0039;0.00419;27;5;2;54.04;1.170;0.784441414060076;1.760
11430AN0042;0.19726;178;6;2;51.37;1.129;0.771734259281544;1.268
11430AN0035;0.00673;92;5;2;83.38;3.168;0.38609964617408;7.674
11430AN0027;0.12554;152;4;2;66.89;1.208;0.763490902325988;2.105
11430AN0030;0.13835;162;10;3;40.51;1.225;0.688234151017139;1.606
11430AN0032;0.06593;103;4;2;53.26;1.137;0.857595244559825;1.247
11430AN0031;0.17777;171;8;3;49.61;1.141;0.722014001949709;1.227
11430AN0079;0.56300;427;14;4;30.57;1.605;0.586906833820738;2.210
11430AN0033;0.38002;294;10;2;51.48;1.345;0.595594381176196;2.281
11430AO0114;0.10517;141;5;2;56.68;1.226;0.738556977285648;2.378
11430AO0037;0.00320;37;4;2;72.99;1.844;0.590690841274614;5.920
11430AO0036;0.24973;231;6;3;44.87;1.304;0.732517652859876;1.698
11430AO0081;0.21099;186;4;2;56.71;1.142;0.838677104479044;1.176
11430AO0039;0.12802;138;6;3;48.63;1.088;0.822531418752612;1.049
11430AO0040;0.10076;130;6;3;43.44;1.158;0.792696960004188;1.112
11430AO0043;0.11772;149;8;3;38.83;1.224;0.740063616128666;1.016
11430AO0030;0.11933;143;8;3;48.24;1.171;0.714207932585041;1.107
11430AO0042;0.00381;35;4;2;85.64;1.609;0.553268944384552;5.383
11430AO0041;0.00788;66;6;2;77.96;2.104;0.42776588535228;10.355
11430AO0033;0.00544;62;4;2;93.19;2.361;0.429600443059792;13.615
11430AO0031;0.00168;22;4;2;81.29;1.479;0.602911171223151;4.194
11430AO0032;0.11533;141;7;3;44.92;1.170;0.764249680337412;1.432
11430AO0029;0.14165;153;5;2;59.74;1.148;0.783151520673054;1.700
11430AO0025;0.13934;154;5;2;62.70;1.163;0.763187540034688;1.983
11430AO0038;0.00387;51;5;2;80.90;2.318;0.439488906528395;8.026
11430AO0034;0.00738;66;6;2;61.63;2.154;0.493444476797697;4.454
11430AO0035;0.12427;141;6;2;55.67;1.131;0.770759693837878;1.604
11430AO0024;0.14074;158;7;2;50.66;1.185;0.721839605225513;1.474
11430AO0026;0.05585;181;9;3;43.71;2.159;0.483536760240165;5.026
11430AO0027;0.14071;153;5;2;56.08;1.150;0.775191503189706;1.030
11430AO0028;0.15141;157;4;2;54.46;1.140;0.849449474848977;1.225
11430AO0102;0.72889;376;7;2;60.87;1.244;0.684028013539865;2.069
11430AO0091;0.14129;216;10;3;42.76;1.623;0.573569203696802;1.251
11430AO0083;0.15045;158;5;2;51.20;1.146;0.803192695973024;1.063
11430AO0099;0.20099;195;7;2;51.43;1.229;0.701670690240584;2.317
11430AO0090;0.10017;150;6;2;64.10;1.334;0.63790834304354;2.482
11430AO0087;0.00851;219;10;4;35.45;6.686;0.435777675389447;13.717
11430AO0089;0.10088;135;8;2;51.28;1.201;0.690471680785614;1.530
11430AO0084;0.20409;200;10;3;35.17;1.246;0.706930771407226;1.834
11430AO0098;0.20029;186;6;2;55.06;1.175;0.738534495778979;1.654
11430AO0101;0.20024;195;5;2;63.69;1.226;0.713719833517218;2.010
11430AO0096;0.19827;178;6;2;54.25;1.126;0.773446192665127;1.248
11430AO0095;0.19827;180;6;2;53.46;1.143;0.761261778105445;1.287
11430AO0082;0.32212;290;9;3;39.45;1.439;0.629797089740938;1.714
11430AO0097;0.07756;347;12;3;42.09;3.513;0.3794173326815;2.127
11430AO0113;0.10894;144;5;2;52.18;1.227;0.759677831734591;2.007
11430AO0094;0.02542;98;5;2;75.83;1.738;0.525554203363002;5.058
11430AO0110;0.13548;154;4;2;62.06;1.182;0.799840896857155;1.826
11430AO0109;0.05138;94;4;2;63.42;1.174;0.800450127095268;1.639
11430AO0116;0.09997;132;5;2;64.50;1.179;0.743026155539084;1.832
11430AO0117;0.10111;160;7;2;56.04;1.418;0.627397763913468;1.360
11430AO0059;0.14055;153;7;3;41.81;1.148;0.817760653440017;1.067
11430AO0075;0.25270;211;8;3;45.50;1.187;0.75279358846696;1.896
11430AO0074;0.27115;212;4;2;55.95;1.148;0.852976513665929;1.056
11430AO0060;0.16308;183;8;2;56.53;1.280;0.647052593603646;1.333
11430AO0057;0.11958;148;4;2;58.70;1.209;0.83088669641103;2.031
11430AO0067;0.02962;219;8;3;49.83;3.595;0.408538376248318;2.136
11430AO0062;0.01551;106;6;2;84.20;2.399;0.458735125532149;15.512
11430AO0065;0.14753;165;5;2;68.12;1.211;0.786591370624692;2.169
11430AO0066;0.14966;162;5;2;64.33;1.180;0.800674736321734;1.867
11430AO0058;0.12991;149;5;2;51.67;1.170;0.836845260832474;1.769
11430AO0064;0.12602;197;6;3;48.24;1.568;0.651083964042328;1.369
11430AO0063;0.12696;145;5;2;57.25;1.147;0.844472527463649;1.459
11430AO0048;0.23552;222;6;2;66.96;1.292;0.645441073049143;2.968
11430AO0046;0.17584;189;7;2;50.98;1.274;0.68280667625686;2.036
11430AO0071;0.19114;224;7;3;47.92;1.443;0.63975673784021;1.201
11430AO0070;0.19316;186;8;2;64.06;1.191;0.653329349439709;1.812
11430AO0069;0.59872;445;11;4;28.98;1.622;0.641138714496149;1.197
11430AO0073;0.13445;164;6;2;67.90;1.261;0.656557182951486;2.298
11430AO0072;0.12299;149;4;2;65.51;1.199;0.7731117391756;1.887
11430AO0068;0.12061;142;4;2;57.57;1.153;0.838056394033567;1.115
11430AO0045;0.19010;190;5;2;63.67;1.227;0.721109183466902;2.286
11430AO0078;0.35262;247;6;2;58.85;1.175;0.72480364964255;1.725
11430AO0080;0.24779;201;6;2;53.37;1.138;0.764887094648249;1.508
11430AO0077;0.37209;267;4;2;69.17;1.236;0.744787956774844;2.377
11430AO0076;0.20318;202;4;2;66.33;1.262;0.727656677628932;1.993
11430AO0061;0.13106;154;5;2;64.60;1.200;0.725786069094936;1.954
11430AO0092;0.34225;281;11;3;39.32;1.355;0.643859747876859;1.965
11430AO0079;0.28999;234;5;2;53.03;1.228;0.759292936816207;1.083
11430AO0093;0.18374;191;10;3;41.95;1.254;0.720746174586058;2.028
11430AO0052;0.12246;141;7;3;49.75;1.140;0.752862385309278;1.192
11430AO0051;0.16846;180;4;2;70.40;1.238;0.734646780289001;2.107
11430AO0053;0.13047;155;8;2;58.05;1.211;0.665527576989774;2.391
11430AO0054;0.13387;148;5;2;59.45;1.140;0.785369731728416;1.697
11430AO0056;0.13984;153;6;2;52.79;1.152;0.744261208367245;1.399
11430AO0055;0.11758;145;6;2;56.94;1.191;0.742496541907698;1.688
11430AO0050;1.21332;468;14;4;33.91;1.198;0.711346726971326;1.174
11430AO0115;0.03061;125;4;2;91.35;2.012;0.467751535256507;10.617
11430AP0011;0.17141;180;6;2;54.37;1.229;0.712835865663954;1.680
11430AP0009;0.53366;328;17;5;25.47;1.266;0.696052792512288;2.145
11430AP0007;0.21590;193;4;2;63.23;1.175;0.795909570644123;1.654
11430AP0008;0.39274;252;7;2;52.68;1.136;0.747460025036814;1.072
11430AP0098;0.00436;37;3;2;83.78;1.559;0.644739234589921;2.488
11430AP0031;0.01891;64;5;2;67.86;1.308;0.687483354101878;3.136
11430AP0030;0.10141;131;4;2;58.32;1.158;0.829544686343383;1.119
11430AP0028;0.12217;217;6;2;50.65;1.753;0.596202668587251;1.938
11430AP0015;0.24153;214;8;3;48.55;1.227;0.710397053047991;2.038
11430AP0016;0.29878;264;8;2;52.76;1.364;0.635636850412808;3.461
11430AP0017;0.01410;112;7;2;64.07;2.658;0.415309071249141;14.144
11430AP0014;0.31594;290;8;2;60.95;1.456;0.545873360488528;3.733
11430AP0021;0.04402;83;5;2;54.63;1.118;0.82163288607491;1.106
11430AP0019;0.15541;187;8;3;42.14;1.338;0.677445775810897;2.516
11430AP0018;0.21342;226;7;2;54.93;1.380;0.629011549441998;2.125
11430AP0020;0.01654;107;6;2;52.13;2.358;0.519979841810498;1.218
11430AP0013;0.48165;281;8;2;55.21;1.143;0.715944229766157;1.824
11430AP0010;0.32394;325;11;3;38.53;1.612;0.559489593703945;3.625
11430AP0004;0.41399;315;6;2;53.92;1.381;0.696972273110162;3.317
11430AP0012;0.46089;280;8;2;52.01;1.162;0.718889719238936;1.160
11430AP0099;0.01446;74;5;2;71.30;1.734;0.527256031011261;5.984
11430AP0027;0.12970;146;4;2;58.60;1.146;0.858081622381873;1.423
11430AP0026;0.02670;83;5;2;75.76;1.429;0.613005336013512;4.219
11430AP0036;0.13421;196;7;2;56.10;1.508;0.57966570056273;3.173
11430AP0033;0.20501;234;5;2;74.72;1.456;0.60081552028893;3.585
11430AP0035;0.23058;218;9;3;48.87;1.283;0.647864453735547;2.567
11430AP0034;0.19899;224;7;2;63.94;1.418;0.588854527219105;3.418
11430AP0032;0.43352;308;8;3;44.87;1.319;0.67838196708538;3.144
11430AP0038;0.14654;193;6;2;50.26;1.424;0.664425326988321;1.404
11430AP0066;0.06153;103;4;2;63.01;1.169;0.802315111539913;1.703
11430AP0068;0.06539;100;7;3;48.09;1.099;0.783491148072187;1.450
11430AP0058;0.06024;96;5;2;51.86;1.100;0.85206958056229;1.112
11430AP0064;0.05596;129;8;3;36.03;1.539;0.662689143726601;1.753
11430AP0061;0.06039;99;7;2;55.31;1.134;0.777719238505013;1.169
11430AP0062;0.07532;115;7;3;48.50;1.182;0.746711507164507;1.284
11430AP0040;0.06660;100;6;3;48.73;1.093;0.816912206515101;1.057
11430AP0067;0.01668;107;5;2;79.53;2.333;0.437252056431346;15.041
11430AP0065;0.06332;101;5;2;58.38;1.132;0.797264867339671;1.493
11430AP0037;0.18014;182;6;2;55.24;1.211;0.716903670392127;2.164
11430AP0063;0.07612;109;5;2;51.00;1.110;0.834092164280517;1.080
11430AP0097;0.24501;212;4;2;67.90;1.209;0.78994581934544;2.136
11430AP0093;0.09494;137;8;3;47.28;1.257;0.702659946741615;1.309
11430AP0096;0.25970;229;8;3;43.65;1.269;0.708143763413397;1.830
11430AP0087;0.15995;186;9;4;35.77;1.313;0.724071602233175;1.690
11430AP0029;0.15140;266;11;3;38.73;1.929;0.523986414522488;2.328
11430AP0039;0.27228;366;15;5;27.68;1.981;0.537035520699165;4.335
11430AP0055;0.07338;110;4;2;56.30;1.150;0.843307554566796;1.089
11430AP0057;0.02477;136;8;3;48.67;2.437;0.480202711808853;3.496
11430AP0059;0.07476;118;8;3;41.22;1.218;0.754584403528976;1.386
11430AP0060;0.06003;99;7;2;54.27;1.139;0.769483487346073;1.064
11430AP0042;0.00730;35;5;2;53.74;1.168;0.777370005067368;1.700
11430AP0045;0.20812;195;7;2;52.19;1.203;0.72641109582058;1.867
11430AP0041;0.13733;165;11;4;36.19;1.253;0.706015092366633;1.623
11430AP0043;0.00367;24;4;2;50.50;1.129;0.887462501630428;1.039
11430AP0044;0.04139;103;7;2;53.70;1.431;0.631900423460493;2.718
11430AP0056;0.07647;120;9;3;43.11;1.221;0.690649693228015;1.447
11430AP0047;0.02496;81;5;2;68.97;1.448;0.613592424673431;2.676
11430AP0046;0.17594;173;5;2;63.45;1.166;0.750402885335849;1.826
11430AP0048;0.22761;196;9;3;41.30;1.162;0.720977350064592;1.747
11430AP0054;0.01314;74;5;2;82.01;1.814;0.486566258488806;8.203
11430AP0050;0.07904;126;9;3;44.88;1.268;0.696643178269557;1.948
11430AP0051;0.01231;70;4;2;88.70;1.783;0.509736398801937;7.796
11430AP0088;0.00200;43;3;2;95.44;2.711;0.459880880901951;10.594
11430AP0049;0.07222;131;7;3;49.99;1.373;0.649967325248332;3.087
11430AP0089;0.03429;136;7;2;57.27;2.078;0.468207548688816;1.913
11430AP0095;0.30808;236;7;2;59.86;1.201;0.717668024366958;1.923
11430AP0075;0.00199;18;4;2;55.44;1.135;0.862141810733407;1.251
11430AP0071;0.00643;49;4;2;85.86;1.727;0.530822073848204;7.063
11430AP0070;0.06040;98;4;2;51.99;1.130;0.866214532022456;1.026
11430AP0069;0.06400;101;6;2;54.71;1.128;0.756538073942634;1.246
11430AP0083;0.44803;272;10;3;46.11;1.148;0.72695876776146;1.612
11430AP0081;0.36917;285;5;2;67.04;1.322;0.676568249753904;2.991
11430AP0080;0.27288;261;6;2;78.39;1.408;0.561647840782555;4.241
11430AP0052;0.09194;122;7;2;50.29;1.134;0.752778079581357;1.074
11430AP0053;0.09080;128;6;3;49.40;1.194;0.740087772824056;1.087
11430AP0079;0.28309;251;5;2;60.89;1.333;0.673601196705641;3.400
11430AP0077;0.14071;155;6;2;53.19;1.165;0.747218415478452;1.494
11430AP0078;0.14275;155;7;3;49.27;1.154;0.749655886082316;1.195
