PL;ARTIFICIALISE_OSO;AGRICULTURE_OSO;NATURE_OSO;BOIS_OSO;EAU_OSO;AUTRE_OSO;ARTIFICIALISE_RPG;AGRICULTURE_RPG;NATURE_RPG;BOIS_RPG;EAU_RPG;AUTRE_RPG;ARTIFICIALISE_TOPO;AGRICULTURE_TOPO;NATURE_TOPO;BOIS_TOPO;EAU_TOPO;AUTRE_TOPO;ARTIFICIALISE_COSIA;AGRICULTURE_COSIA;NATURE_COSIA;BOIS_COSIA;EAU_COSIA;AUTRE_COSIA;ARTIFICIALISE_FORET;AGRICULTURE_FORET;NATURE_FORET;BOIS_FORET;EAU_FORET;AUTRE_FORET;DIV_ARTIFICIALISE;DIV_AGRICULTURE;DIV_NATURE;DIV_BOIS;DIV_EAU;INDICE_DIVERGENCE;TAUX_ACCORD_PRECIS;CONSENSUS;SURFACE;GRAVELIUS
11429AB0276;95.74;4.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;11.83;0.0;0.0;0.0;0.0;88.17;40.29;0.0;31.95;25.93;1.83;0.0;0.0;0.0;0.0;0.0;0.0;100.0;40.48723465488845;1.9051299168298208;14.288474376223656;11.59624853131391;0.818400879764923;13.81909767180415;86.18090232819586;ARTIFICIALISE;1053.2034999119312;1.36802187862607
11429AB0277;88.49;11.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;8.39;0.0;0.0;0.0;0.0;91.61;48.95;0.0;38.69;11.02;1.34;0.0;0.0;0.0;0.0;0.0;0.0;100.0;38.87060881951812;5.147428484204516;17.302694009893372;4.928293822409536;0.5992662179699437;13.369658270799098;86.63034172920091;ARTIFICIALISE;2014.408250110989;2.076988656999624
11429AB0278;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;99.88;0.0;0.0;0.0;0.0;0.12;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;54.75036876588138;0.0;0.0;0.0;0.0;10.950073753176277;89.04992624682373;ARTIFICIALISE;39.27089999599816;1.1925118464095759
11429AB0279;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;90.38;0.0;0.0;0.0;0.0;9.62;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;53.16115950578956;0.0;0.0;0.0;0.0;10.632231901157912;89.36776809884209;ARTIFICIALISE;245.7315999808963;1.2308490360008972
11429AB0280;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;24.18;0.0;0.0;0.0;0.0;75.82;31.42;0.0;8.43;60.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;41.01712081558139;0.0;3.7700106100646456;26.899897769322468;0.0;14.3374058389937;85.6625941610063;ARTIFICIALISE;222.5529500246774;1.1846858011801515
11429AB0286;75.37;24.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.88;0.0;0.0;0.0;0.0;99.12;3.32;10.73;62.38;23.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;33.26468367503289;10.85937244963999;27.89718408728738;10.540824445934009;0.0;16.512412931578854;83.48758706842115;ARTIFICIALISE;1622.1766000944085;2.1533802226139134
11429AB0287;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;13.95;0.0;84.37;1.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;43.582341607582315;0.0;37.73141105233145;0.7513188404399294;0.0;16.413014300070742;83.58698569992926;ARTIFICIALISE;70.45779996801195;2.106443716812513
11429AB0288;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;13.71;0.0;0.0;0.0;0.0;86.29;47.17;0.0;48.21;3.22;1.4;0.0;0.0;0.0;0.0;0.0;0.0;100.0;42.53380455590588;0.0;21.560167439052968;1.4400277775098647;0.6260990336999411;13.232019761233733;86.76798023876627;ARTIFICIALISE;1524.887250142085;1.3231029868916877
11429AM0006;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;30.1;0.0;0.0;0.0;0.0;69.9;44.74;0.0;42.78;7.34;5.14;0.0;0.0;0.0;0.0;0.0;0.0;100.0;41.21247529571598;0.0;19.131797615488203;3.282547790969691;2.298677880869784;13.185099716608732;86.81490028339127;ARTIFICIALISE;1822.6245999682244;1.233204525809325
11429AM0007;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;67.44;0.0;29.37;0.0;3.19;0.0;0.0;0.0;0.0;0.0;0.0;100.0;47.2782267010936;0.0;13.134663299833765;0.0;1.426611369644866;12.367900274114445;87.63209972588555;ARTIFICIALISE;694.44794999397;1.140232779665933
11429AM0008;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;16.39;0.0;0.0;0.0;0.0;83.61;25.61;0.0;61.82;12.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;41.5081443815548;0.0;27.646744473807402;5.6259470313894715;0.0;14.956167177350334;85.04383282264966;ARTIFICIALISE;744.4606500531797;1.1233740529078626
11429AM0011;4.23;95.77;0.0;0.0;0.0;0.0;0.0;96.93;0.0;0.0;0.0;3.07;0.0;0.0;0.0;0.0;0.0;100.0;0.0;92.99;7.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;1.8917135089648223;52.179264751431674;3.134967304454705;0.0;0.0;11.441189112970239;88.55881088702976;AGRICULTURE;3360.291850001598;1.5459943813713042
11429AM0012;30.84;69.16;0.0;0.0;0.0;0.0;0.0;94.51;0.0;0.0;0.0;5.49;0.0;0.0;0.0;0.0;0.0;100.0;0.76;61.09;37.87;0.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;13.7110466413035;42.84805211441939;16.935978861583408;0.12521980673998823;0.0;14.724059484809256;85.27594051519074;AGRICULTURE;3448.1369499883626;2.2102126993361426
11429AM0013;0.0;100.0;0.0;0.0;0.0;0.0;0.0;99.06;0.0;0.0;0.0;0.94;0.0;0.0;0.0;0.0;0.0;100.0;0.0;96.66;1.51;1.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;54.00457276934982;0.6752925292049364;0.818400879764923;0.0;11.099653235663936;88.90034676433606;AGRICULTURE;8984.641099915785;1.1703981903763137
11429AM0014;28.27;60.68;11.04;0.0;0.0;0.0;0.0;99.67;0.0;0.0;0.0;0.33;0.0;0.0;0.0;0.0;0.0;100.0;0.04;63.03;26.41;10.52;0.0;0.0;0.0;0.0;0.0;27.99;0.0;72.01;12.638268077549236;43.61544256338574;11.606778192073802;12.221972835839555;0.0;16.016492333769666;83.98350766623034;AGRICULTURE;6449.930500035702;1.2745174408343694
11429AM0015;7.57;36.64;55.79;0.0;0.0;0.0;0.0;10.81;0.0;0.0;0.0;89.19;0.0;0.0;0.0;0.0;0.0;100.0;2.81;2.18;51.81;43.2;0.0;0.0;0.0;0.0;0.04;96.87;0.0;3.09;3.303487551058729;15.58421252421822;29.493761543757014;42.796366434546755;0.0;18.235565610716144;81.76443438928385;NATURE;1502.0927000689858;1.2021066268756027
11429AM0016;0.0;7.47;92.53;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;99.93;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.03;15.63;84.34;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;3.3296291084743954;40.20690450656454;50.786288700790095;0.0;18.864564463165806;81.1354355368342;NATURE;1732.2254498947777;1.1595546299949577
11429AM0017;2.15;97.6;0.25;0.0;0.0;0.0;0.0;95.59;0.0;0.0;0.0;4.41;0.0;0.0;0.0;0.0;0.0;100.0;0.16;96.18;0.68;2.97;0.0;0.0;0.0;0.0;0.0;4.86;0.0;95.14;0.9461606628897652;52.83654303604656;0.29661422757514516;2.246036509053226;0.0;11.26507088711294;88.73492911288706;AGRICULTURE;8276.825049996367;1.188580590504714
11429AM0043;62.18;11.77;0.0;26.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;17.68;0.0;0.0;0.0;0.0;82.32;23.62;1.43;45.32;29.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;25.471636775048434;5.141249848042788;20.267720148058093;15.301036892969051;0.0;13.236328732823674;86.76367126717632;ARTIFICIALISE;3116.851700008509;1.4731024176843976
11429AM0044;5.54;7.5;11.33;75.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.12;0.0;0.0;0.0;0.0;99.88;0.56;0.0;12.78;86.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;2.412567097512523;3.3541019662496847;6.62266713643378;44.6181218788958;0.0;11.401491615818358;88.59850838418164;BOIS;3718.601400076587;1.6055128621375823
11429AM0045;0.0;15.01;72.17;12.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;0.42;0.0;99.11;0.48;0.0;0.0;0.0;0.0;0.0;0.43;0.0;99.57;0.18782971010998234;6.712676068454368;47.86421763697805;5.631689799696003;0.0;12.07928264304768;87.92071735695232;NATURE;5202.409499872787;1.4737280719527608
11429AM0046;0.0;17.22;82.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;0.3;0.0;97.4;2.3;0.0;0.0;0.0;0.0;0.0;1.12;0.0;98.88;0.1341640786499874;7.701018114509275;49.61431728846019;1.025319462411594;0.0;11.69496378880621;88.3050362111938;NATURE;5345.6099500962555;1.459602318179699
11429AM0047;0.0;11.89;71.42;16.69;0.0;0.0;0.0;0.0;56.9;0.0;0.0;43.1;0.0;0.0;0.0;0.0;0.0;100.0;0.55;0.0;59.91;39.54;0.0;0.0;0.0;0.0;0.0;42.88;0.0;57.12;0.24596747752497689;5.317369650494499;34.79054440505351;20.71294088245317;0.0;12.213364483105233;87.78663551689476;NATURE;3491.293999978938;1.6891393240359278
11429AM0051;0.0;1.0;57.75;41.25;0.0;0.0;0.0;3.91;0.0;0.0;0.0;96.09;0.0;0.0;0.0;0.0;0.0;100.0;0.07;0.41;51.35;48.17;0.0;0.0;0.0;0.0;0.0;90.9;0.0;9.1;0.03130495168499706;1.642842049620109;29.963824021643166;38.01861688699367;0.0;13.93131758198839;86.0686824180116;NATURE;4815.426750180387;2.1414885181562755
11429AM0052;5.7;76.31;15.84;2.15;0.0;0.0;0.0;96.72;0.0;0.0;0.0;3.28;0.26;0.0;0.0;0.0;0.0;99.74;0.06;91.96;3.05;4.93;0.0;0.0;0.0;0.0;0.0;1.43;0.0;98.57;2.515607282546304;48.96599861128128;6.870983917897057;2.0302881568880804;0.0;12.076575593722545;87.92342440627746;AGRICULTURE;6856.4700999569595;1.2836698506884494
11429AM0053;0.0;60.09;39.91;0.0;0.0;0.0;0.0;99.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;100.0;1.45;0.27;96.52;1.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.648459713474939;45.64197377414785;42.38599273344909;0.7915680640349255;0.0;17.893598857021363;82.10640114297864;AGRICULTURE;5711.459500045609;1.1623654461747532
11429AM0054;9.16;90.84;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;99.9;0.0;0.0;0.0;0.0;0.0;100.0;3.18;0.0;79.68;17.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;3.9863165955553503;40.613725758664394;35.63397928943665;7.665241026869279;0.0;17.579852534105136;82.42014746589487;AGRICULTURE;2871.2274499983446;1.40722845480431
11429AM0057;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;19.8;0.0;0.0;0.0;0.0;80.2;38.37;0.0;44.54;15.73;1.37;0.0;0.0;0.0;0.0;0.0;0.0;100.0;41.414813533324036;0.0;19.918893543568128;7.034669857214338;0.6126826258349424;13.796211911988289;86.2037880880117;ARTIFICIALISE;1776.6105000334915;1.1416163011992853
11429AM0058;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;14.71;0.0;0.0;0.0;0.0;85.29;33.7;0.0;46.84;18.72;0.74;0.0;0.0;0.0;0.0;0.0;0.0;100.0;41.67423808541675;0.0;20.947484813218033;8.371838507759213;0.33093806066996884;14.264899893412792;85.73510010658721;ARTIFICIALISE;1864.6859000010938;1.1762477059366607
11429AM0059;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;83.97;0.0;9.63;6.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;50.700021499009246;0.0;4.306666924664595;2.862167011199731;0.0;11.573771086974714;88.42622891302528;ARTIFICIALISE;498.92464992950806;2.313969519938637
11429AM0060;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;12.13;0.0;0.0;0.0;0.0;87.87;32.23;0.0;52.94;13.59;1.23;0.0;0.0;0.0;0.0;0.0;0.0;100.0;41.88659654352451;0.0;23.67548774576777;6.077632762844429;0.5500727224649483;14.437957954920332;85.56204204507966;ARTIFICIALISE;1795.2988000119274;1.1338587926677421
11429AM0061;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;13.47;0.0;0.0;0.0;0.0;86.53;19.54;0.0;37.98;42.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;41.907399346654756;0.0;16.985172357088402;18.99763353683821;0.0;15.578041048116273;84.42195895188372;ARTIFICIALISE;1815.7975000127874;1.1137020297832778
11429AM0074;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;25.32;0.0;0.0;0.0;0.0;74.68;42.67;0.0;29.4;27.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;41.28469232051996;0.0;13.148079707698763;12.490675722313826;0.0;13.38468955010651;86.61531044989349;ARTIFICIALISE;784.8562999610186;1.2950509801650953
11429AM0079;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;31.32;0.0;0.0;0.0;0.0;68.68;28.54;0.0;34.57;36.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;40.87918198790186;0.0;15.460173996433547;16.497709537993448;0.0;14.567413104465771;85.43258689553423;ARTIFICIALISE;1010.3142500007972;1.1399118762826752
11429AM0082;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;17.99;0.0;0.0;0.0;0.0;82.01;33.1;0.0;37.5;27.11;2.29;0.0;0.0;0.0;0.0;0.0;0.0;100.0;41.3932738497452;0.0;16.77050983124842;12.12396057400386;1.0241191336949038;14.262372677738478;85.73762732226152;ARTIFICIALISE;1074.515049989348;1.1333676455721082
11429AM0083;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;17.66;0.0;0.0;0.0;0.0;82.34;27.88;0.0;47.12;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;41.390795111956955;0.0;21.072704619958017;11.180339887498949;0.0;14.728767923882785;85.27123207611722;ARTIFICIALISE;1089.3375500313036;1.132554946415989
11429AM0084;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;16.44;0.0;0.0;0.0;0.0;83.56;52.88;0.0;19.42;24.65;3.04;0.0;0.0;0.0;0.0;0.0;0.0;100.0;42.81563826454068;0.0;8.684888024609185;11.023815129073961;1.359529330319872;12.77677414970874;87.22322585029126;ARTIFICIALISE;1328.0096500518048;1.1460348020566942
11429AM0086;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;10.15;0.0;0.0;0.0;0.0;89.85;43.78;0.52;46.91;7.22;1.57;0.0;0.0;0.0;0.0;0.0;0.0;100.0;42.66386621017838;0.23255106965997815;20.978789764903027;3.228882159509696;0.702125344934934;13.561242909837201;86.4387570901628;ARTIFICIALISE;2818.0522999563927;1.1554045891789848
11429AM0087;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;8.49;0.0;0.0;0.0;0.0;91.51;21.73;1.29;47.3;29.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;42.28718280992481;0.5769055381949457;21.15320306714801;13.268827378483753;0.0;15.457223758750303;84.5427762412497;ARTIFICIALISE;2829.1183498856035;1.146171883562936
11429AM0091;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;29.19;0.0;0.0;0.0;0.0;70.81;55.94;0.0;18.23;25.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;42.20994053537626;0.0;8.152703845964233;11.551527171763912;0.0;12.382834310620883;87.61716568937912;ARTIFICIALISE;449.00544996066355;1.204629691469457
11429AM0094;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;22.23;0.0;0.0;0.0;0.0;77.77;37.69;0.0;23.55;36.65;2.11;0.0;0.0;0.0;0.0;0.0;0.0;100.0;41.23053395239989;0.0;10.53188017402401;16.39037827507346;0.9436206865049113;13.819282617600454;86.18071738239955;ARTIFICIALISE;1299.9999499787677;1.145542511930185
11429AM0095;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;18.65;0.0;0.0;0.0;0.0;81.35;41.85;0.0;36.86;19.69;1.6;0.0;0.0;0.0;0.0;0.0;0.0;100.0;41.67491751641508;0.0;16.48429313012845;8.805635695394171;0.7155417527999327;13.536077618947527;86.46392238105247;ARTIFICIALISE;1070.2086000419447;1.1372914287024047
11429AM0096;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;23.31;0.0;0.0;0.0;0.0;76.69;80.56;0.0;8.58;6.85;4.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;46.69227537826787;0.0;3.837092649389639;3.0634131291747115;1.788854381999832;11.076327107766412;88.92367289223358;ARTIFICIALISE;1100.0050500499308;1.1390539565742095
11429AM0104;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;23.1;0.0;0.0;0.0;0.0;76.9;40.03;0.0;51.5;8.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;41.272665046008356;0.0;23.031500168247835;3.787899153884644;0.0;13.618412873628165;86.38158712637184;ARTIFICIALISE;823.8954500421759;1.1783141922209
11429AM0106;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;56.23;43.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;44.721359549995796;0.0;25.14682047496263;19.57453907503316;0.0;17.88854381999832;82.11145618000168;ARTIFICIALISE;274.9381500040804;1.2022449894428242
11429AM0112;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;98.88;0.0;0.0;0.0;0.0;1.12;85.98;0.0;3.42;10.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;52.29906997261041;0.0;1.529470496609856;4.740464112299554;0.0;11.713800916303963;88.28619908369603;ARTIFICIALISE;11.627399997063819;1.1532244212302776
11429AM0114;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;11.19;0.0;0.0;0.0;0.0;88.81;20.97;0.0;30.02;47.56;1.45;0.0;0.0;0.0;0.0;0.0;0.0;100.0;42.04671176203913;0.0;13.425352136908737;21.269478601978;0.648459713474939;15.478000442880163;84.52199955711984;ARTIFICIALISE;2685.7785000392187;1.2958348046703752
11429AM0115;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;31.83;0.0;0.0;0.0;0.0;68.17;56.23;0.0;22.61;21.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;42.13564132655394;0.0;10.11149939425405;9.46303968077911;0.0;12.34203608031742;87.65796391968257;ARTIFICIALISE;25.0404499937569;1.1402087146258142
11429AM0116;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;22.77;0.0;0.0;0.0;0.0;77.23;50.33;0.0;25.2;19.5;4.97;0.0;0.0;0.0;0.0;0.0;0.0;100.0;42.008510447289126;0.0;11.269782606598941;8.72066511224918;2.2226515696347913;12.844321947154407;87.15567805284559;ARTIFICIALISE;1039.5451500423976;1.3511506505136612
11429AM0125;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;8.64;0.0;0.0;0.0;0.0;91.36;23.46;2.16;53.25;20.13;1.01;0.0;0.0;0.0;0.0;0.0;0.0;100.0;42.23428465121671;0.9659813662799093;23.81412396037276;9.002409677414153;0.45168573145495755;15.293697077347698;84.7063029226523;ARTIFICIALISE;2558.445550103853;1.3408710720663584
11429AM0126;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;20.14;0.0;0.0;0.0;0.0;79.86;25.59;0.0;74.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;41.27051344483129;0.0;33.27716364115187;0.0;0.0;14.909535417196633;85.09046458280336;ARTIFICIALISE;400.91864999380067;1.1312045645119329
11429AM0147;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;3.84;0.0;0.0;0.0;0.0;96.16;81.15;0.0;13.24;5.6;0.0;0.0;0.0;0.0;0.0;5.29;0.0;94.71;49.38574713416818;0.0;5.921108004419443;2.9843625785081813;0.0;11.658243543419161;88.34175645658084;ARTIFICIALISE;7125.473149994048;1.3160149652474853
11429AM0148;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;66.5;0.0;1.27;32.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;47.11103904606647;0.0;0.5679612662849466;14.413694182963644;0.0;12.418538899063012;87.58146110093699;ARTIFICIALISE;49.42299998862598;1.2151971420779697
11429AM0149;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;15.39;0.0;0.0;0.0;0.0;84.61;40.27;0.0;23.36;34.83;1.54;0.0;0.0;0.0;0.0;0.0;0.0;100.0;41.87038894015674;0.0;10.446909590879017;15.576449531263535;0.6887089370699352;13.716491399873846;86.28350860012615;ARTIFICIALISE;1434.5710499862691;1.1436494656640406
11429AM0161;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;30.25;0.0;0.0;0.0;0.0;69.75;54.08;0.0;43.73;0.42;1.78;0.0;0.0;0.0;0.0;0.0;0.0;100.0;41.964863636142084;0.0;19.556650531213158;0.18782971010998234;0.7960401999899251;12.501076815491029;87.49892318450897;ARTIFICIALISE;405.2792500646592;1.448862085580316
11429AM0162;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;19.77;0.0;0.0;0.0;0.0;80.23;29.12;0.0;66.28;4.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;41.24676011518966;0.0;29.641317109737212;2.057182539299806;0.0;14.589051952845335;85.41094804715466;ARTIFICIALISE;712.428299976311;1.181041344964702
11429AM0163;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;27.38;0.0;0.0;0.0;0.0;72.62;49.36;0.0;35.77;12.5;2.36;0.0;0.0;0.0;0.0;0.0;0.0;100.0;41.6493351687635;0.0;15.996830311033497;5.5901699437494745;1.0554240853799006;12.858351901785275;87.14164809821473;ARTIFICIALISE;628.2886000115487;1.131205279515494
11429AM0164;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;22.67;0.0;0.0;0.0;0.0;77.33;47.32;0.0;48.09;3.01;1.58;0.0;0.0;0.0;0.0;0.0;0.0;100.0;41.75461435578109;0.0;21.50650180759298;1.3461129224548734;0.7065974808899336;13.062765313343778;86.93723468665623;ARTIFICIALISE;725.0082499985341;1.1330244869629538
11429AM0165;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;23.19;0.0;0.0;0.0;0.0;76.81;65.95;0.0;33.39;0.21;0.44;0.0;0.0;0.0;0.0;0.0;0.0;100.0;43.96700660722765;0.0;14.932461953743596;0.09391485505499117;0.19677398201998147;11.838031479609246;88.16196852039076;ARTIFICIALISE;650.0418000218726;1.175497998936251
11429AM0166;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;11.95;0.0;0.0;0.0;0.0;88.05;55.4;0.0;36.04;8.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;43.619829206451506;0.0;16.117577981818485;3.8281483774796405;0.0;12.713111113149926;87.28688888685008;ARTIFICIALISE;572.473300016216;1.130679431504466
11429AM0167;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;24.58;0.0;0.0;0.0;0.0;75.42;41.12;0.0;57.2;0.0;1.67;0.0;0.0;0.0;0.0;0.0;0.0;100.0;41.24237141581459;0.0;25.580617662597597;0.0;0.7468467044849296;13.51396715657942;86.48603284342057;ARTIFICIALISE;545.4143499833142;1.1155456628143225
11429AM0168;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;5.81;0.0;0.0;0.0;0.0;94.19;32.76;0.0;64.02;3.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;42.62230847807284;0.0;28.630614383907304;1.4400277775098647;0.0;14.538590127898;85.461409872102;ARTIFICIALISE;334.47044998297105;1.2284308509864277
11429AM0169;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;16.87;0.0;0.0;0.0;0.0;83.13;38.51;0.0;39.96;21.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;41.65041452374754;0.0;17.87065527617832;9.628508711114094;0.0;13.82991570220799;86.17008429779202;ARTIFICIALISE;381.86225000321315;1.1958457377027065
11429AM0170;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;16.56;83.44;57.0;0.0;42.21;0.77;0.02;0.0;0.0;0.0;0.0;0.0;0.0;100.0;45.6048243062069;0.0;18.876885866053225;0.3443544685349676;7.403626138589117;14.445938155876842;85.55406184412315;ARTIFICIALISE;1622.417850004514;2.0392060088948023
11429AM0171;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;24.11;0.0;0.0;0.0;0.0;75.89;58.23;0.0;38.28;3.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;42.785657293069605;0.0;17.119336435738393;1.5607754482948535;0.0;12.29315383542057;87.70684616457943;ARTIFICIALISE;319.13224999313104;1.2386063696191694
11429AM0172;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;26.49;0.0;0.0;0.0;0.0;73.51;40.59;0.0;55.3;0.15;3.97;0.0;0.0;0.0;0.0;0.0;0.0;100.0;41.128223034796925;0.0;24.730911831147672;0.0670820393249937;1.7754379741348332;13.540330975880883;86.45966902411912;ARTIFICIALISE;264.9908999990639;1.2607376038093976
