PL;ARTIFICIALISE_%;ARTIFICIALISE_PROBA;AGRICULTURE_%;AGRICULTURE_PROBA;NATURE_%;NATURE_PROBA;BOIS_%;BOIS_PROBA;EAU_%;EAU_PROBA;AUTRE_%;AUTRE_PROBA
11429CA0207;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11429CA0115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11429BY0012;0.0;0.0;98.79;100.0;0.0;0.0;0.0;0.0;0.0;0.0;1.21;0.0
11429BY0011;0.0;0.0;99.7;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0
11429BY0009;0.0;0.0;99.57;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;0.0
11429BZ0011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11429BZ0021;0.0;0.0;55.65;98.0;0.0;0.0;0.0;0.0;0.0;0.0;44.35;0.0
11429BZ0005;0.0;0.0;99.49;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.51;0.0
11429BZ0004;0.0;0.0;92.72;100.0;0.0;0.0;0.0;0.0;0.0;0.0;7.28;0.0
11429BZ0012;0.0;0.0;1.33;100.0;0.0;0.0;0.0;0.0;0.0;0.0;98.67;0.0
11429BZ0013;0.0;0.0;98.8;100.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2;0.0
11429BZ0016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11429BZ0022;0.0;0.0;95.59;100.0;0.0;0.0;0.0;0.0;0.0;0.0;4.41;0.0
11429BZ0014;0.0;0.0;12.56;100.0;0.0;0.0;0.0;0.0;0.0;0.0;87.44;0.0
11429CA0061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11429CA0116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11429CA0028;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11429CA0022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11429CA0089;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11429CA0193;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11429CA0112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11429BC0174;0.0;0.0;96.85;98.1;0.0;0.0;0.0;0.0;0.0;0.0;3.15;0.0
11429CA0195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11429BC0173;0.0;0.0;97.33;100.0;0.0;0.0;0.0;0.0;0.0;0.0;2.67;0.0
