PL;CODE_DEP;NOM_COM;CODE_COM;SECTION;NUMERO;DALLE;DOM_2018;PROB_2018;DOM_2019;PROB_2019;DOM_2020;PROB_2020;DOM_2021;PROB_2021;DOM_2022;PROB_2022;DOM_2023;PROB_2023;DOM_2024;PROB_2024;DOMINANTE;SCORE_STABILITE;PROBA_PONDEREE;LOGIQUE_ARBITRAGE
11287WK0084;11;Peyrolles;287;WK;0084;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AGRICULTURE;100.0;AUTRE;85.7;0.0;MAJORITE
11287WK0025;11;Peyrolles;287;WK;0025;5;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
11287WK0079;11;Peyrolles;287;WK;0079;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WK0086;11;Peyrolles;287;WK;0086;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11377WB0057;11;Serres;377;WB;0057;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WK0077;11;Peyrolles;287;WK;0077;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WK0093;11;Peyrolles;287;WK;0093;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WK0092;11;Peyrolles;287;WK;0092;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WK0011;11;Peyrolles;287;WK;0011;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WK0068;11;Peyrolles;287;WK;0068;5;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;AGRICULTURE;100.0;NATURE;85.7;100.0;MAJORITE
11287WK0082;11;Peyrolles;287;WK;0082;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AGRICULTURE;100.0;AUTRE;85.7;0.0;MAJORITE
11287WK0090;11;Peyrolles;287;WK;0090;5;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
11287WK0027;11;Peyrolles;287;WK;0027;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WK0026;11;Peyrolles;287;WK;0026;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WK0029;11;Peyrolles;287;WK;0029;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WK0035;11;Peyrolles;287;WK;0035;5;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;AGRICULTURE;100.0;NATURE;85.7;100.0;MAJORITE
11287WK0031;11;Peyrolles;287;WK;0031;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AGRICULTURE;100.0;AUTRE;85.7;0.0;MAJORITE
11287WK0051;11;Peyrolles;287;WK;0051;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WK0038;11;Peyrolles;287;WK;0038;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WK0034;11;Peyrolles;287;WK;0034;5;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;NATURE;57.1;100.0;MAJORITE
11287WK0067;11;Peyrolles;287;WK;0067;5;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;AGRICULTURE;100.0;NATURE;85.7;100.0;MAJORITE
11287WL0008;11;Peyrolles;287;WL;0008;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WL0037;11;Peyrolles;287;WL;0037;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WL0035;11;Peyrolles;287;WL;0035;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WL0031;11;Peyrolles;287;WL;0031;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WL0034;11;Peyrolles;287;WL;0034;5;AUTRE;0.0;AUTRE;0.0;AGRICULTURE;88.0;AGRICULTURE;82.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;71.4;0.0;MAJORITE
11287WL0016;11;Peyrolles;287;WL;0016;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WL0017;11;Peyrolles;287;WL;0017;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WL0014;11;Peyrolles;287;WL;0014;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WL0015;11;Peyrolles;287;WL;0015;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WL0018;11;Peyrolles;287;WL;0018;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WL0012;11;Peyrolles;287;WL;0012;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WL0019;11;Peyrolles;287;WL;0019;5;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;72.9;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;96.1;MAJORITE
11287WL0023;11;Peyrolles;287;WL;0023;5;AUTRE;0.0;AUTRE;0.0;AGRICULTURE;72.0;AUTRE;0.0;AGRICULTURE;82.0;AUTRE;0.0;AUTRE;0.0;AUTRE;71.4;0.0;MAJORITE
11287WL0011;11;Peyrolles;287;WL;0011;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WL0021;11;Peyrolles;287;WL;0021;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WL0024;11;Peyrolles;287;WL;0024;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WK0033;11;Peyrolles;287;WK;0033;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WL0025;11;Peyrolles;287;WL;0025;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WK0032;11;Peyrolles;287;WK;0032;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AGRICULTURE;100.0;AUTRE;85.7;0.0;MAJORITE
11287WK0030;11;Peyrolles;287;WK;0030;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WK0041;11;Peyrolles;287;WK;0041;5;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;AGRICULTURE;100.0;NATURE;85.7;100.0;MAJORITE
11287WK0040;11;Peyrolles;287;WK;0040;5;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;AGRICULTURE;100.0;NATURE;85.7;100.0;MAJORITE
11287WK0083;11;Peyrolles;287;WK;0083;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WK0044;11;Peyrolles;287;WK;0044;5;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;AGRICULTURE;100.0;NATURE;85.7;100.0;MAJORITE
11287WK0043;11;Peyrolles;287;WK;0043;5;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;AGRICULTURE;100.0;NATURE;85.7;100.0;MAJORITE
11287WK0042;11;Peyrolles;287;WK;0042;5;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;AGRICULTURE;100.0;NATURE;85.7;100.0;MAJORITE
11287WK0047;11;Peyrolles;287;WK;0047;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WK0049;11;Peyrolles;287;WK;0049;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WK0048;11;Peyrolles;287;WK;0048;5;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;AGRICULTURE;100.0;NATURE;85.7;100.0;MAJORITE
11287WK0052;11;Peyrolles;287;WK;0052;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WK0050;11;Peyrolles;287;WK;0050;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WK0039;11;Peyrolles;287;WK;0039;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WL0010;11;Peyrolles;287;WL;0010;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WL0009;11;Peyrolles;287;WL;0009;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WL0036;11;Peyrolles;287;WL;0036;5;NATURE;100.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;85.7;0.0;MAJORITE
11287WL0039;11;Peyrolles;287;WL;0039;5;NATURE;100.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;85.7;0.0;MAJORITE
11287WL0033;11;Peyrolles;287;WL;0033;5;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AUTRE;0.0;AGRICULTURE;85.7;100.0;MAJORITE
11287WL0032;11;Peyrolles;287;WL;0032;5;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AUTRE;0.0;AGRICULTURE;85.7;100.0;MAJORITE
11287WL0030;11;Peyrolles;287;WL;0030;5;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
11287WL0027;11;Peyrolles;287;WL;0027;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WL0020;11;Peyrolles;287;WL;0020;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WL0029;11;Peyrolles;287;WL;0029;5;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
11287WL0028;11;Peyrolles;287;WL;0028;5;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
11287WL0026;11;Peyrolles;287;WL;0026;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WL0022;11;Peyrolles;287;WL;0022;5;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
11287WL0013;11;Peyrolles;287;WL;0013;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WK0045;11;Peyrolles;287;WK;0045;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WK0053;11;Peyrolles;287;WK;0053;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WK0054;11;Peyrolles;287;WK;0054;5;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;AGRICULTURE;100.0;NATURE;85.7;100.0;MAJORITE
11287WK0087;11;Peyrolles;287;WK;0087;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11377WB0051;11;Serres;377;WB;0051;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110150W0001;11;Arques;015;0W;0001;5;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;AGRICULTURE;100.0;NATURE;85.7;100.0;MAJORITE
110150Z0139;11;Arques;015;0Z;0139;5;AUTRE;0.0;NATURE;79.0;AGRICULTURE;71.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;71.4;0.0;MAJORITE
110150Z0140;11;Arques;015;0Z;0140;5;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
110150Z0138;11;Arques;015;0Z;0138;5;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
110150Z0487;11;Arques;015;0Z;0487;5;NATURE;100.0;NATURE;100.0;NATURE;100.0;AUTRE;0.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;42.9;100.0;RECENCE_EGALITE
110150W0002;11;Arques;015;0W;0002;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110150Z0486;11;Arques;015;0Z;0486;5;NATURE;92.1;NATURE;92.1;NATURE;98.0;AGRICULTURE;47.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;42.9;0.0;RECENCE_EGALITE
110150Z0137;11;Arques;015;0Z;0137;5;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
110150W0003;11;Arques;015;0W;0003;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110150W0007;11;Arques;015;0W;0007;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110150Z0160;11;Arques;015;0Z;0160;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110150Z0161;11;Arques;015;0Z;0161;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110150Z0162;11;Arques;015;0Z;0162;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110150Z0164;11;Arques;015;0Z;0164;5;AUTRE;0.0;NATURE;92.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;85.7;0.0;MAJORITE
110150Z0163;11;Arques;015;0Z;0163;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WK0037;11;Peyrolles;287;WK;0037;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110150Z0145;11;Arques;015;0Z;0145;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110150Z0144;11;Arques;015;0Z;0144;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110150W0146;11;Arques;015;0W;0146;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110150W0153;11;Arques;015;0W;0153;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110150W0152;11;Arques;015;0W;0152;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110150W0151;11;Arques;015;0W;0151;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110150W0147;11;Arques;015;0W;0147;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110150W0148;11;Arques;015;0W;0148;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110150W0150;11;Arques;015;0W;0150;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110150W0004;11;Arques;015;0W;0004;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WK0061;11;Peyrolles;287;WK;0061;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WK0062;11;Peyrolles;287;WK;0062;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110150W0149;11;Arques;015;0W;0149;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WL0007;11;Peyrolles;287;WL;0007;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11377WA0076;11;Serres;377;WA;0076;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11287WL0040;11;Peyrolles;287;WL;0040;5;NATURE;100.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;85.7;0.0;MAJORITE
11377WA0087;11;Serres;377;WA;0087;5;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AUTRE;0.0;AGRICULTURE;85.7;100.0;MAJORITE
11287WL0038;11;Peyrolles;287;WL;0038;5;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;57.1;0.0;MAJORITE
11377WA0084;11;Serres;377;WA;0084;5;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AUTRE;0.0;AGRICULTURE;85.7;100.0;MAJORITE
11287WL0041;11;Peyrolles;287;WL;0041;5;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
11377WB0056;11;Serres;377;WB;0056;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11377WB0058;11;Serres;377;WB;0058;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11377WB0024;11;Serres;377;WB;0024;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11377WB0053;11;Serres;377;WB;0053;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11377WB0062;11;Serres;377;WB;0062;5;NATURE;100.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;85.7;0.0;MAJORITE
11377WB0054;11;Serres;377;WB;0054;5;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;NATURE;100.0;AGRICULTURE;100.0;NATURE;85.7;100.0;MAJORITE
11377WB0030;11;Serres;377;WB;0030;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11377WB0042;11;Serres;377;WB;0042;5;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
