PL;CODE_DEP;NOM_COM;CODE_COM;SECTION;NUMERO;DALLE;ARTIFICIALISE_%;AGRICULTURE_%;NATURE_%;BOIS_%;EAU_%;AUTRE_%;DOMINANTE;PROBA_PONDEREE;SURF_CAD
11430AA0061;11;Villeneuve-la-Comptal;430;AA;0061;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;461.6093500345159
11430AA0007;11;Villeneuve-la-Comptal;430;AA;0007;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;109.4301999872628
11430AA0006;11;Villeneuve-la-Comptal;430;AA;0006;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;283.63965000063854
11430AA0005;11;Villeneuve-la-Comptal;430;AA;0005;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;174.41869999792132
11430AB0141;11;Villeneuve-la-Comptal;430;AB;0141;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;955.4007000571526
11430AB0096;11;Villeneuve-la-Comptal;430;AB;0096;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;333.9343999622075
11430AB0092;11;Villeneuve-la-Comptal;430;AB;0092;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;996.721750002341
11430AB0152;11;Villeneuve-la-Comptal;430;AB;0152;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;472.1566499525534
11430AB0095;11;Villeneuve-la-Comptal;430;AB;0095;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;382.33574995868673
11430AA0076;11;Villeneuve-la-Comptal;430;AA;0076;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2502.667200066476
11430AB0097;11;Villeneuve-la-Comptal;430;AB;0097;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;895.9667500311502
11430AB0147;11;Villeneuve-la-Comptal;430;AB;0147;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;730.9946500300206
11430AB0094;11;Villeneuve-la-Comptal;430;AB;0094;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;965.3305999676569
11430AB0102;11;Villeneuve-la-Comptal;430;AB;0102;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;921.0768000030149
11430AB0098;11;Villeneuve-la-Comptal;430;AB;0098;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;842.5228000836414
11430AB0136;11;Villeneuve-la-Comptal;430;AB;0136;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;324.2346999753473
11430AB0100;11;Villeneuve-la-Comptal;430;AB;0100;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;459.0587000162585
11430AA0079;11;Villeneuve-la-Comptal;430;AA;0079;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;804.0102000493616
11430AB0137;11;Villeneuve-la-Comptal;430;AB;0137;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;284.6423499945131
11430AA0071;11;Villeneuve-la-Comptal;430;AA;0071;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;931.7459499771309
11430AA0077;11;Villeneuve-la-Comptal;430;AA;0077;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;440.5081000070419
11430AB0099;11;Villeneuve-la-Comptal;430;AB;0099;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;481.74204997512527
11430AB0101;11;Villeneuve-la-Comptal;430;AB;0101;1;0.0;0.25;0.0;0.0;0.0;99.75;AUTRE;0.0;3128.0106499463486
11430AC0064;11;Villeneuve-la-Comptal;430;AC;0064;1;0.0;98.83;0.0;0.0;0.0;1.17;AGRICULTURE;100.0;66508.52165021688
11430AC0065;11;Villeneuve-la-Comptal;430;AC;0065;1;0.0;95.19;0.0;0.0;0.0;4.81;AGRICULTURE;100.0;21337.28719990212
11430AC0063;11;Villeneuve-la-Comptal;430;AC;0063;1;0.0;95.86;0.0;0.0;0.0;4.14;AGRICULTURE;100.0;30284.5779499564
11430AC0067;11;Villeneuve-la-Comptal;430;AC;0067;1;0.0;95.84;0.0;0.0;0.0;4.16;AGRICULTURE;100.0;9016.969349839796
11430AC0055;11;Villeneuve-la-Comptal;430;AC;0055;1;0.0;96.68;0.0;0.0;0.0;3.32;AGRICULTURE;100.0;21108.381099879654
11430AC0052;11;Villeneuve-la-Comptal;430;AC;0052;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;5586.230099979451
11430AC0053;11;Villeneuve-la-Comptal;430;AC;0053;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;5610.097100003772
11430AC0054;11;Villeneuve-la-Comptal;430;AC;0054;1;0.0;97.08;0.0;0.0;0.0;2.92;AGRICULTURE;100.0;17279.439850157167
11430AC0075;11;Villeneuve-la-Comptal;430;AC;0075;1;0.0;89.06;0.0;0.0;0.0;10.94;AGRICULTURE;100.0;3491.0037499212003
11430AC0082;11;Villeneuve-la-Comptal;430;AC;0082;1;0.0;96.14;0.0;0.0;0.0;3.86;AGRICULTURE;100.0;11453.499750073903
11430AC0051;11;Villeneuve-la-Comptal;430;AC;0051;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;4815.558650027925
11430AC0072;11;Villeneuve-la-Comptal;430;AC;0072;1;0.0;97.08;0.0;0.0;0.0;2.92;AGRICULTURE;100.0;1438.6630000852451
11430AC0046;11;Villeneuve-la-Comptal;430;AC;0046;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;980.422500041775
11430AC0045;11;Villeneuve-la-Comptal;430;AC;0045;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1005.7253499796717
11430AC0041;11;Villeneuve-la-Comptal;430;AC;0041;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2417.6735000287586
11430AC0038;11;Villeneuve-la-Comptal;430;AC;0038;1;0.0;97.31;0.0;0.0;0.0;2.69;AGRICULTURE;100.0;16806.392049973525
11430AC0049;11;Villeneuve-la-Comptal;430;AC;0049;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3028.074750004916
11430AC0039;11;Villeneuve-la-Comptal;430;AC;0039;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2209.5743999225583
11430AC0076;11;Villeneuve-la-Comptal;430;AC;0076;1;0.0;93.12;0.0;0.0;0.0;6.88;AGRICULTURE;28.0;3301.0729501043015
11430AC0044;11;Villeneuve-la-Comptal;430;AC;0044;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1000.6241999157562
11430AC0043;11;Villeneuve-la-Comptal;430;AC;0043;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1000.213900030245
11430AD0029;11;Villeneuve-la-Comptal;430;AD;0029;1;0.0;91.92;0.0;0.0;0.0;8.08;AGRICULTURE;100.0;1856.8566498924517
11430AC0078;11;Villeneuve-la-Comptal;430;AC;0078;1;0.0;74.15;0.0;0.0;0.0;25.85;AGRICULTURE;100.0;700.6172000075012
11430AC0042;11;Villeneuve-la-Comptal;430;AC;0042;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;999.3422999922434
11430AC0037;11;Villeneuve-la-Comptal;430;AC;0037;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1508.6311000171806
11430AC0077;11;Villeneuve-la-Comptal;430;AC;0077;1;0.0;79.08;0.0;0.0;0.0;20.92;AGRICULTURE;100.0;791.7964000099382
11430AC0081;11;Villeneuve-la-Comptal;430;AC;0081;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1820.2302998942234
11430AC0048;11;Villeneuve-la-Comptal;430;AC;0048;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;958.9086000107135
11430AC0080;11;Villeneuve-la-Comptal;430;AC;0080;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2377.8444501130803
11430AC0079;11;Villeneuve-la-Comptal;430;AC;0079;1;0.0;92.09;0.0;0.0;0.0;7.91;AGRICULTURE;100.0;3918.238649966923
11430AC0040;11;Villeneuve-la-Comptal;430;AC;0040;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1762.3528500504526
11430AC0010;11;Villeneuve-la-Comptal;430;AC;0010;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;994.6309000757888
11430AC0036;11;Villeneuve-la-Comptal;430;AC;0036;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2448.9722500682487
11430AP0036;11;Villeneuve-la-Comptal;430;AP;0036;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1344.706499986822
11430AC0031;11;Villeneuve-la-Comptal;430;AC;0031;1;0.0;0.02;0.0;0.0;0.0;99.98;AUTRE;0.0;469.46385004662875
11430AP0066;11;Villeneuve-la-Comptal;430;AP;0066;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;615.3080000094894
11430AP0068;11;Villeneuve-la-Comptal;430;AP;0068;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;657.3726999735693
11430AP0058;11;Villeneuve-la-Comptal;430;AP;0058;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;606.9876499977244
11430AP0064;11;Villeneuve-la-Comptal;430;AP;0064;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;547.5128999818074
11430AP0061;11;Villeneuve-la-Comptal;430;AP;0061;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;613.5001499869077
11430AP0062;11;Villeneuve-la-Comptal;430;AP;0062;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;740.6787500074919
11430AP0040;11;Villeneuve-la-Comptal;430;AP;0040;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;658.6129999690345
11430AP0067;11;Villeneuve-la-Comptal;430;AP;0067;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;166.9348499968786
11430AP0065;11;Villeneuve-la-Comptal;430;AP;0065;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;633.1528999499993
11430AP0037;11;Villeneuve-la-Comptal;430;AP;0037;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1799.6945500030936
11430AP0063;11;Villeneuve-la-Comptal;430;AP;0063;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;761.245800038993
11430AP0070;11;Villeneuve-la-Comptal;430;AP;0070;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;608.6371500193662
11430AC0083;11;Villeneuve-la-Comptal;430;AC;0083;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;22.314750011942582
11430AC0084;11;Villeneuve-la-Comptal;430;AC;0084;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1172.0120000196537
11430AC0032;11;Villeneuve-la-Comptal;430;AC;0032;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1681.8793000388728
11430AC0011;11;Villeneuve-la-Comptal;430;AC;0011;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1021.8495499734536
11430AC0035;11;Villeneuve-la-Comptal;430;AC;0035;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2145.150650003499
11430AC0085;11;Villeneuve-la-Comptal;430;AC;0085;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;162.572650018022
11430AC0029;11;Villeneuve-la-Comptal;430;AC;0029;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1432.6755000648977
11430AC0086;11;Villeneuve-la-Comptal;430;AC;0086;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1633.2086999418061
11430AC0012;11;Villeneuve-la-Comptal;430;AC;0012;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1035.8831499987864
11430AC0033;11;Villeneuve-la-Comptal;430;AC;0033;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3084.322399988703
11430AC0016;11;Villeneuve-la-Comptal;430;AC;0016;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;107.95299999948752
11430AC0014;11;Villeneuve-la-Comptal;430;AC;0014;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;194.78079999371386
11430AC0015;11;Villeneuve-la-Comptal;430;AC;0015;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1004.1026499856579
11430AC0030;11;Villeneuve-la-Comptal;430;AC;0030;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;75.13595003996716
11430AC0027;11;Villeneuve-la-Comptal;430;AC;0027;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2087.5533499080598
11430AC0008;11;Villeneuve-la-Comptal;430;AC;0008;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1474.0827499011075
11430AC0013;11;Villeneuve-la-Comptal;430;AC;0013;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1005.9384499824133
11430AP0033;11;Villeneuve-la-Comptal;430;AP;0033;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2063.5005000049673
11430AP0035;11;Villeneuve-la-Comptal;430;AP;0035;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2328.6644000337146
11430AP0034;11;Villeneuve-la-Comptal;430;AP;0034;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1989.8575499779984
11430AP0032;11;Villeneuve-la-Comptal;430;AP;0032;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;4329.898450047799
11430AP0038;11;Villeneuve-la-Comptal;430;AP;0038;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1473.1978499479956
11430AP0093;11;Villeneuve-la-Comptal;430;AP;0093;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;949.4127999834848
11430AP0087;11;Villeneuve-la-Comptal;430;AP;0087;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1600.5543499458918
11430AP0039;11;Villeneuve-la-Comptal;430;AP;0039;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2722.873099965025
11430AP0042;11;Villeneuve-la-Comptal;430;AP;0042;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;79.02059999634568
11430AP0045;11;Villeneuve-la-Comptal;430;AP;0045;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2081.1852000667236
11430AP0041;11;Villeneuve-la-Comptal;430;AP;0041;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1358.9729499989387
11430AP0043;11;Villeneuve-la-Comptal;430;AP;0043;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;36.71955000380943
11430AP0044;11;Villeneuve-la-Comptal;430;AP;0044;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;425.90499998608254
11430AP0047;11;Villeneuve-la-Comptal;430;AP;0047;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;249.64834999955454
11430AP0046;11;Villeneuve-la-Comptal;430;AP;0046;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1738.5644000201326
11430AP0095;11;Villeneuve-la-Comptal;430;AP;0095;1;0.0;78.19;0.0;0.0;0.0;21.81;AGRICULTURE;83.0;3054.562949956898
11430AP0094;11;Villeneuve-la-Comptal;430;AP;0094;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;27655.970399992366
11430AR0023;11;Villeneuve-la-Comptal;430;AR;0023;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;990.0248500084008
11430AR0026;11;Villeneuve-la-Comptal;430;AR;0026;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;4322.562850050425
11430AR0015;11;Villeneuve-la-Comptal;430;AR;0015;1;0.0;54.81;0.0;0.0;0.0;45.19;AGRICULTURE;100.0;2081.368950035345
11430AR0028;11;Villeneuve-la-Comptal;430;AR;0028;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;7991.362400107614
11430AR0084;11;Villeneuve-la-Comptal;430;AR;0084;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;5601.416249886266
11430AR0027;11;Villeneuve-la-Comptal;430;AR;0027;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3545.2150000255947
11430AR0029;11;Villeneuve-la-Comptal;430;AR;0029;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3391.29659999796
11430AR0030;11;Villeneuve-la-Comptal;430;AR;0030;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;831.4478999856606
11430AR0012;11;Villeneuve-la-Comptal;430;AR;0012;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2193.4795499644333
11430AR0035;11;Villeneuve-la-Comptal;430;AR;0035;1;0.0;0.0;83.88;0.0;0.0;16.12;NATURE;70.0;1827.6233499863176
11430AR0036;11;Villeneuve-la-Comptal;430;AR;0036;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2264.7718000033133
11430AR0031;11;Villeneuve-la-Comptal;430;AR;0031;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2422.831999989047
11430AR0037;11;Villeneuve-la-Comptal;430;AR;0037;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3051.484199943782
11430AR0038;11;Villeneuve-la-Comptal;430;AR;0038;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;704.2620499494126
11430AR0011;11;Villeneuve-la-Comptal;430;AR;0011;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1146.0811500211291
11430AR0010;11;Villeneuve-la-Comptal;430;AR;0010;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;803.2920998600263
11430AR0039;11;Villeneuve-la-Comptal;430;AR;0039;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2896.8267000405885
11430AR0034;11;Villeneuve-la-Comptal;430;AR;0034;1;0.0;0.0;93.92;0.0;0.0;6.08;NATURE;50.0;1339.9359000485133
11430AR0032;11;Villeneuve-la-Comptal;430;AR;0032;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2263.0248499940335
11430AR0033;11;Villeneuve-la-Comptal;430;AR;0033;1;0.0;0.0;100.0;0.0;0.0;0.0;NATURE;79.0;2086.957299910533
11430AR0040;11;Villeneuve-la-Comptal;430;AR;0040;1;0.0;43.9;0.0;0.0;0.0;56.1;AUTRE;0.0;4931.587350035663
11430AR0086;11;Villeneuve-la-Comptal;430;AR;0086;1;0.0;0.0;95.11;0.0;0.0;4.89;NATURE;52.0;1664.5353001149367
11430AR0041;11;Villeneuve-la-Comptal;430;AR;0041;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2668.7309499729995
11430AP0084;11;Villeneuve-la-Comptal;430;AP;0084;1;0.0;53.03;0.0;0.0;0.0;46.97;AGRICULTURE;100.0;5576.985299947618
11430AP0085;11;Villeneuve-la-Comptal;430;AP;0085;1;0.0;29.52;0.0;0.0;0.0;70.48;AUTRE;0.0;8778.960900056703
11430AR0042;11;Villeneuve-la-Comptal;430;AR;0042;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3070.133199986179
11430AR0087;11;Villeneuve-la-Comptal;430;AR;0087;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;44.08075000579888
11430AR0043;11;Villeneuve-la-Comptal;430;AR;0043;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3309.8388500470132
11430AP0086;11;Villeneuve-la-Comptal;430;AP;0086;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;4607.284300114309
11430AP0083;11;Villeneuve-la-Comptal;430;AP;0083;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;4475.3917000022
11430AR0009;11;Villeneuve-la-Comptal;430;AR;0009;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;12670.98305009529
11430AP0082;11;Villeneuve-la-Comptal;430;AP;0082;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;5939.711199995041
11430AP0081;11;Villeneuve-la-Comptal;430;AP;0081;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3678.700000122524
11430AP0080;11;Villeneuve-la-Comptal;430;AP;0080;1;0.0;95.73;0.0;0.0;0.0;4.27;AGRICULTURE;90.0;2727.4970499097685
11430AP0079;11;Villeneuve-la-Comptal;430;AP;0079;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2826.4542999379405
11430AP0088;11;Villeneuve-la-Comptal;430;AP;0088;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;20.009199997055532
11430AP0049;11;Villeneuve-la-Comptal;430;AP;0049;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;722.171500030945
11430AP0048;11;Villeneuve-la-Comptal;430;AP;0048;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2285.9752999779384
11430AP0089;11;Villeneuve-la-Comptal;430;AP;0089;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;342.9432500062523
11430AP0050;11;Villeneuve-la-Comptal;430;AP;0050;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;793.6046999683223
11430AP0052;11;Villeneuve-la-Comptal;430;AP;0052;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;919.3851999793634
11430AP0078;11;Villeneuve-la-Comptal;430;AP;0078;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1440.343849971358
11430AP0051;11;Villeneuve-la-Comptal;430;AP;0051;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;124.26125000243304
11430AP0053;11;Villeneuve-la-Comptal;430;AP;0053;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;908.0123000206331
11430AP0056;11;Villeneuve-la-Comptal;430;AP;0056;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;762.5974500517448
11430AP0073;11;Villeneuve-la-Comptal;430;AP;0073;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1543.832749962083
11430AP0054;11;Villeneuve-la-Comptal;430;AP;0054;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;131.45105003502786
11430AP0055;11;Villeneuve-la-Comptal;430;AP;0055;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;733.8334999396301
11430AP0057;11;Villeneuve-la-Comptal;430;AP;0057;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;253.97880004244507
11430AP0072;11;Villeneuve-la-Comptal;430;AP;0072;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1927.7587000814447
11430AP0059;11;Villeneuve-la-Comptal;430;AP;0059;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;746.5335999842493
11430AP0060;11;Villeneuve-la-Comptal;430;AP;0060;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;615.6768500268197
11430AP0069;11;Villeneuve-la-Comptal;430;AP;0069;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;643.0459999744371
114300B0619;11;Villeneuve-la-Comptal;430;0B;0619;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3892.0513999831514
114300B0599;11;Villeneuve-la-Comptal;430;0B;0599;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;676.2793500516663
114300B0638;11;Villeneuve-la-Comptal;430;0B;0638;1;0.0;67.39;0.0;0.0;0.0;32.61;AGRICULTURE;100.0;3586.3579500336587
114300B0600;11;Villeneuve-la-Comptal;430;0B;0600;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;5545.273549918895
114300B0601;11;Villeneuve-la-Comptal;430;0B;0601;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;7613.038750199803
114300B0603;11;Villeneuve-la-Comptal;430;0B;0603;1;0.0;3.53;0.0;0.0;0.0;96.47;AUTRE;0.0;5163.485199981006
114300B0602;11;Villeneuve-la-Comptal;430;0B;0602;1;0.0;0.5;0.0;0.0;0.0;99.5;AUTRE;0.0;5824.055800015639
114300B0450;11;Villeneuve-la-Comptal;430;0B;0450;1;0.0;91.25;0.0;0.0;0.0;8.75;AGRICULTURE;100.0;4036.517650020186
114300B0451;11;Villeneuve-la-Comptal;430;0B;0451;1;0.0;96.33;0.0;0.0;0.0;3.67;AGRICULTURE;100.0;3349.563650078371
11430AR0020;11;Villeneuve-la-Comptal;430;AR;0020;1;0.0;14.09;0.0;0.0;0.0;85.91;AUTRE;0.0;2517.3121501798582
11430AR0018;11;Villeneuve-la-Comptal;430;AR;0018;1;0.0;0.39;0.0;0.0;0.0;99.61;AUTRE;0.0;17391.055300061606
11430AR0017;11;Villeneuve-la-Comptal;430;AR;0017;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3501.236049853694
114300B0604;11;Villeneuve-la-Comptal;430;0B;0604;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3451.590099926542
114300B0447;11;Villeneuve-la-Comptal;430;0B;0447;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;4145.91860008877
114300B0441;11;Villeneuve-la-Comptal;430;0B;0441;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;21.93164999988666
114300B0444;11;Villeneuve-la-Comptal;430;0B;0444;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2081.101349925752
114300B0442;11;Villeneuve-la-Comptal;430;0B;0442;1;0.0;0.85;0.0;0.0;0.0;99.15;AUTRE;0.0;13297.838549996579
114300B0440;11;Villeneuve-la-Comptal;430;0B;0440;1;0.0;86.75;0.0;0.0;0.0;13.25;AGRICULTURE;100.0;9041.765900574508
114300B0443;11;Villeneuve-la-Comptal;430;0B;0443;1;0.0;0.75;0.0;0.0;0.0;99.25;AUTRE;0.0;11000.612199970981
114300B0609;11;Villeneuve-la-Comptal;430;0B;0609;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2792.7518000175287
114300B0608;11;Villeneuve-la-Comptal;430;0B;0608;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2543.0348499870056
114300B0607;11;Villeneuve-la-Comptal;430;0B;0607;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2637.9415999394764
114300B0606;11;Villeneuve-la-Comptal;430;0B;0606;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2184.121000019286
114300B0605;11;Villeneuve-la-Comptal;430;0B;0605;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3910.3084501344915
114300B0446;11;Villeneuve-la-Comptal;430;0B;0446;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;5357.583249923019
114300B0611;11;Villeneuve-la-Comptal;430;0B;0611;1;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2527.1037500078805
